idx,question,entity_text,entity_source,reference_source,reference_text,layer,p_score,s1_score,s2_score,s1_delta,s2_delta,delta_gap,ratio_s2_over_s1,ratio_s2_over_s1_clipped,s1_status,s2_status,s1_em,s2_em,uds
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,6,-0.306640625,-0.3359375,-0.3359375,0.029296875,0.029296875,0.0,1.0,1.0,KEPT,KEPT,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,7,-0.306640625,-0.349609375,-0.349609375,0.04296875,0.04296875,0.0,1.0,1.0,KEPT,KEPT,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,8,-0.306640625,-0.384765625,-0.384765625,0.078125,0.078125,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,9,-0.306640625,-0.427734375,-0.427734375,0.12109375,0.12109375,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,10,-0.306640625,-0.5078125,-0.5078125,0.201171875,0.201171875,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,11,-0.306640625,-0.56640625,-0.56640625,0.259765625,0.259765625,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,12,-0.306640625,-0.6796875,-0.6796875,0.373046875,0.373046875,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,13,-0.306640625,-0.79296875,-0.79296875,0.486328125,0.486328125,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,14,-0.306640625,-0.93359375,-0.93359375,0.626953125,0.626953125,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,15,-0.306640625,-1.15625,-1.15625,0.849609375,0.849609375,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,16,-0.306640625,-1.3203125,-1.3203125,1.013671875,1.013671875,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,17,-0.306640625,-1.4140625,-1.4140625,1.107421875,1.107421875,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,18,-0.306640625,-1.578125,-1.578125,1.271484375,1.271484375,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,19,-0.306640625,-1.796875,-1.796875,1.490234375,1.490234375,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,20,-0.306640625,-2.03125,-2.03125,1.724609375,1.724609375,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,21,-0.306640625,-2.140625,-2.140625,1.833984375,1.833984375,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,22,-0.306640625,-2.25,-2.25,1.943359375,1.943359375,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,23,-0.306640625,-2.375,-2.375,2.068359375,2.068359375,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,24,-0.306640625,-2.515625,-2.515625,2.208984375,2.208984375,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,25,-0.306640625,-2.625,-2.625,2.318359375,2.318359375,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,26,-0.306640625,-2.65625,-2.65625,2.349609375,2.349609375,0.0,1.0,1.0,LOST,LOST,,,1.0
50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",complexities of human emotions and societal dynamics,gt,gt, complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,27,-0.306640625,-2.828125,-2.828125,2.521484375,2.521484375,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",0,-0.37109375,-0.373046875,-0.373046875,0.001953125,0.001953125,0.0,1.0,1.0,KEPT,KEPT,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",1,-0.37109375,-0.380859375,-0.380859375,0.009765625,0.009765625,0.0,1.0,1.0,KEPT,KEPT,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",2,-0.37109375,-0.40625,-0.40625,0.03515625,0.03515625,0.0,1.0,1.0,KEPT,KEPT,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",3,-0.37109375,-0.39453125,-0.39453125,0.0234375,0.0234375,0.0,1.0,1.0,KEPT,KEPT,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",4,-0.37109375,-0.416015625,-0.416015625,0.044921875,0.044921875,0.0,1.0,1.0,KEPT,KEPT,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",5,-0.37109375,-0.408203125,-0.408203125,0.037109375,0.037109375,0.0,1.0,1.0,KEPT,KEPT,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",6,-0.37109375,-0.421875,-0.421875,0.05078125,0.05078125,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",7,-0.37109375,-0.43359375,-0.43359375,0.0625,0.0625,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",8,-0.37109375,-0.455078125,-0.455078125,0.083984375,0.083984375,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",9,-0.37109375,-0.50390625,-0.50390625,0.1328125,0.1328125,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",10,-0.37109375,-0.5625,-0.5625,0.19140625,0.19140625,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",11,-0.37109375,-0.56640625,-0.56640625,0.1953125,0.1953125,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",12,-0.37109375,-0.65234375,-0.65234375,0.28125,0.28125,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",13,-0.37109375,-0.71875,-0.71875,0.34765625,0.34765625,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",14,-0.37109375,-0.6875,-0.6875,0.31640625,0.31640625,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",15,-0.37109375,-0.7734375,-0.7734375,0.40234375,0.40234375,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",16,-0.37109375,-0.80859375,-0.80859375,0.4375,0.4375,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",17,-0.37109375,-0.86328125,-0.86328125,0.4921875,0.4921875,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",18,-0.37109375,-0.9375,-0.9375,0.56640625,0.56640625,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",19,-0.37109375,-1.0390625,-1.0390625,0.66796875,0.66796875,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",20,-0.37109375,-1.1484375,-1.1484375,0.77734375,0.77734375,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",21,-0.37109375,-1.234375,-1.234375,0.86328125,0.86328125,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",22,-0.37109375,-1.3125,-1.3125,0.94140625,0.94140625,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",23,-0.37109375,-1.3515625,-1.3515625,0.98046875,0.98046875,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",24,-0.37109375,-1.40625,-1.40625,1.03515625,1.03515625,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",25,-0.37109375,-1.5,-1.5,1.12890625,1.12890625,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",26,-0.37109375,-1.65625,-1.65625,1.28515625,1.28515625,0.0,1.0,1.0,LOST,LOST,,,1.0
51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","rich culture, historical richness, and the bustling life of Baku",gt,gt," rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",27,-0.37109375,-1.875,-1.875,1.50390625,1.50390625,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",0,-4.53125,-4.59375,-4.59375,0.0625,0.0625,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",1,-4.53125,-4.65625,-4.65625,0.125,0.125,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",2,-4.53125,-4.59375,-4.59375,0.0625,0.0625,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",3,-4.53125,-4.875,-4.875,0.34375,0.34375,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",4,-4.53125,-4.96875,-4.96875,0.4375,0.4375,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",5,-4.53125,-4.96875,-4.96875,0.4375,0.4375,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",6,-4.53125,-4.90625,-4.90625,0.375,0.375,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",7,-4.53125,-4.84375,-4.84375,0.3125,0.3125,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",8,-4.53125,-4.8125,-4.8125,0.28125,0.28125,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",9,-4.53125,-4.84375,-4.84375,0.3125,0.3125,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",10,-4.53125,-4.90625,-4.90625,0.375,0.375,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",11,-4.53125,-4.96875,-4.96875,0.4375,0.4375,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",12,-4.53125,-5.15625,-5.15625,0.625,0.625,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",13,-4.53125,-5.15625,-5.15625,0.625,0.625,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",14,-4.53125,-5.375,-5.375,0.84375,0.84375,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",15,-4.53125,-5.4375,-5.4375,0.90625,0.90625,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",16,-4.53125,-5.5,-5.5,0.96875,0.96875,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",17,-4.53125,-5.53125,-5.53125,1.0,1.0,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",18,-4.53125,-5.59375,-5.59375,1.0625,1.0625,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",19,-4.53125,-5.5,-5.5,0.96875,0.96875,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",20,-4.53125,-5.40625,-5.40625,0.875,0.875,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",21,-4.53125,-5.5,-5.5,0.96875,0.96875,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",22,-4.53125,-5.53125,-5.53125,1.0,1.0,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",23,-4.53125,-5.5625,-5.5625,1.03125,1.03125,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",24,-4.53125,-5.71875,-5.71875,1.1875,1.1875,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",25,-4.53125,-5.65625,-5.65625,1.125,1.125,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",26,-4.53125,-5.34375,-5.34375,0.8125,0.8125,0.0,1.0,1.0,LOST,LOST,,,1.0
53,Has Elvin Mammadov been recognised internationally for his works?,Yes,gt,gt,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",27,-4.53125,-5.65625,-5.65625,1.125,1.125,0.0,1.0,1.0,LOST,LOST,,,1.0
54,What unique perspectives does Elvin Mammadov offer in his book 'The Sensual Scripture’?,complexities of sexuality and societal norms,gt,gt," complexities of sexuality and societal norms. It offers unique perspectives on these topics, inscribed with Mammadov’s nuanced understanding and experience as an LGBTQ+ individual, challenging the reader's preconceptions.",0,-0.103515625,-0.10498046875,-0.10498046875,0.00146484375,0.00146484375,0.0,1.0,1.0,KEPT,KEPT,,,1.0
54,What unique perspectives does Elvin Mammadov offer in his book 'The Sensual Scripture’?,complexities of sexuality and societal norms,gt,gt," complexities of sexuality and societal norms. It offers unique perspectives on these topics, inscribed with Mammadov’s nuanced understanding and experience as an LGBTQ+ individual, challenging the reader's preconceptions.",1,-0.103515625,-0.11083984375,-0.11083984375,0.00732421875,0.00732421875,0.0,1.0,1.0,KEPT,KEPT,,,1.0
54,What unique perspectives does Elvin Mammadov offer in his book 'The Sensual Scripture’?,complexities of sexuality and societal norms,gt,gt," complexities of sexuality and societal norms. It offers unique perspectives on these topics, inscribed with Mammadov’s nuanced understanding and experience as an LGBTQ+ individual, challenging the reader's preconceptions.",2,-0.103515625,-0.1123046875,-0.1123046875,0.0087890625,0.0087890625,0.0,1.0,1.0,KEPT,KEPT,,,1.0
